Rt_GeneID_curateA,Rt_GeneID_curateB,assays
ENSRNOG00000033568,ENSRNOG00000005281,1
ENSRNOG00000033568,ENSRNOG00000005446,1
ENSRNOG00000033568,ENSRNOG00000006921,1
ENSRNOG00000033568,ENSRNOG00000008212,1
ENSRNOG00000033568,ENSRNOG00000008683,1
ENSRNOG00000033568,ENSRNOG00000024562,1
ENSRNOG00000033568,ENSRNOG00000052574,1
ENSRNOG00000033568,ENSRNOG00000054514,1
ENSRNOG00000033568,ENSRNOG00000070901,1
ENSRNOG00000033588,ENSRNOG00000001573,1
ENSRNOG00000033588,ENSRNOG00000011881,1
ENSRNOG00000033588,ENSRNOG00000016408,1
ENSRNOG00000033593,ENSRNOG00000012747,1
ENSRNOG00000033593,ENSRNOG00000017078,1
ENSRNOG00000033608,ENSRNOG00000003889,1
ENSRNOG00000033608,ENSRNOG00000006870,1
ENSRNOG00000033608,ENSRNOG00000010128,1
ENSRNOG00000033608,ENSRNOG00000026435,2
ENSRNOG00000033608,ENSRNOG00000028640,1
ENSRNOG00000033608,ENSRNOG00000034234,1
ENSRNOG00000033608,ENSRNOG00000042140,1
ENSRNOG00000033608,ENSRNOG00000057751,1
ENSRNOG00000033608,ENSRNOG00000063474,1
ENSRNOG00000033609,ENSRNOG00000002903,1
ENSRNOG00000033609,ENSRNOG00000004760,1
ENSRNOG00000033609,ENSRNOG00000004927,1
ENSRNOG00000033609,ENSRNOG00000005263,1
ENSRNOG00000033609,ENSRNOG00000007242,1
ENSRNOG00000033609,ENSRNOG00000007443,1
ENSRNOG00000033609,ENSRNOG00000007834,1
ENSRNOG00000033609,ENSRNOG00000008668,1
ENSRNOG00000033609,ENSRNOG00000008712,1
ENSRNOG00000033609,ENSRNOG00000010448,1
ENSRNOG00000033609,ENSRNOG00000014966,1
ENSRNOG00000033609,ENSRNOG00000015857,1
ENSRNOG00000033609,ENSRNOG00000016207,1
ENSRNOG00000033609,ENSRNOG00000018849,1
ENSRNOG00000033609,ENSRNOG00000020206,1
ENSRNOG00000033609,ENSRNOG00000020235,1
ENSRNOG00000033609,ENSRNOG00000020623,1
ENSRNOG00000033609,ENSRNOG00000022312,1
ENSRNOG00000033609,ENSRNOG00000023197,1
ENSRNOG00000033609,ENSRNOG00000028623,1
ENSRNOG00000033609,ENSRNOG00000048297,1
ENSRNOG00000033615,ENSRNOG00000000613,1
ENSRNOG00000033615,ENSRNOG00000002874,1
ENSRNOG00000033615,ENSRNOG00000004733,1
ENSRNOG00000033615,ENSRNOG00000005988,1
ENSRNOG00000033615,ENSRNOG00000006485,2
ENSRNOG00000033615,ENSRNOG00000008593,1
ENSRNOG00000033615,ENSRNOG00000012455,1
ENSRNOG00000033615,ENSRNOG00000013536,2
ENSRNOG00000033615,ENSRNOG00000014479,1
ENSRNOG00000033615,ENSRNOG00000017137,2
ENSRNOG00000033615,ENSRNOG00000020417,1
ENSRNOG00000033615,ENSRNOG00000020851,1
ENSRNOG00000033615,ENSRNOG00000023148,1
ENSRNOG00000033615,ENSRNOG00000029707,2
ENSRNOG00000033615,ENSRNOG00000029971,1
ENSRNOG00000033615,ENSRNOG00000031053,1
ENSRNOG00000033615,ENSRNOG00000042464,1
ENSRNOG00000033615,ENSRNOG00000043370,1
ENSRNOG00000033615,ENSRNOG00000050323,1
ENSRNOG00000033615,ENSRNOG00000059015,1
ENSRNOG00000033615,ENSRNOG00000066304,1
ENSRNOG00000033618,ENSRNOG00000005397,1
ENSRNOG00000033618,ENSRNOG00000011253,1
ENSRNOG00000033653,ENSRNOG00000005711,1
ENSRNOG00000033653,ENSRNOG00000011881,1
ENSRNOG00000033653,ENSRNOG00000017417,1
ENSRNOG00000033653,ENSRNOG00000018033,1
ENSRNOG00000033658,ENSRNOG00000000852,1
ENSRNOG00000033658,ENSRNOG00000010885,1
ENSRNOG00000033686,ENSRNOG00000003029,1
ENSRNOG00000033686,ENSRNOG00000007890,1
ENSRNOG00000033686,ENSRNOG00000011211,1
ENSRNOG00000033686,ENSRNOG00000016448,2
ENSRNOG00000033686,ENSRNOG00000016478,1
ENSRNOG00000033686,ENSRNOG00000020369,1
ENSRNOG00000033686,ENSRNOG00000021525,1
ENSRNOG00000033686,ENSRNOG00000024603,1
ENSRNOG00000033686,ENSRNOG00000028996,1
ENSRNOG00000033686,ENSRNOG00000050323,1
ENSRNOG00000033688,ENSRNOG00000001181,1
ENSRNOG00000033688,ENSRNOG00000004760,1
ENSRNOG00000033688,ENSRNOG00000006499,2
ENSRNOG00000033688,ENSRNOG00000013397,1
ENSRNOG00000033688,ENSRNOG00000015994,1
ENSRNOG00000033688,ENSRNOG00000020660,1
ENSRNOG00000033688,ENSRNOG00000030034,1
ENSRNOG00000033688,ENSRNOG00000030486,1
ENSRNOG00000033697,ENSRNOG00000002207,1
ENSRNOG00000033700,ENSRNOG00000004373,1
ENSRNOG00000033700,ENSRNOG00000005446,1
ENSRNOG00000033700,ENSRNOG00000008300,1
ENSRNOG00000033700,ENSRNOG00000014186,1
ENSRNOG00000033700,ENSRNOG00000014297,1
ENSRNOG00000033700,ENSRNOG00000018602,1
ENSRNOG00000033700,ENSRNOG00000025371,2
ENSRNOG00000033700,ENSRNOG00000037647,2
ENSRNOG00000033722,ENSRNOG00000012478,1
ENSRNOG00000033722,ENSRNOG00000028581,2
ENSRNOG00000033722,ENSRNOG00000046487,2
ENSRNOG00000033733,ENSRNOG00000013180,1
ENSRNOG00000033733,ENSRNOG00000021151,1
ENSRNOG00000033740,ENSRNOG00000014999,1
ENSRNOG00000033740,ENSRNOG00000033942,1
ENSRNOG00000033740,ENSRNOG00000048495,1
ENSRNOG00000033740,ENSRNOG00000056585,1
ENSRNOG00000033741,ENSRNOG00000059474,2
ENSRNOG00000033741,ENSRNOG00000061474,1
ENSRNOG00000033747,ENSRNOG00000000729,1
ENSRNOG00000033747,ENSRNOG00000006378,1
ENSRNOG00000033747,ENSRNOG00000008897,1
ENSRNOG00000033747,ENSRNOG00000013231,1
ENSRNOG00000033747,ENSRNOG00000070901,1
ENSRNOG00000033765,ENSRNOG00000000017,1
ENSRNOG00000033765,ENSRNOG00000047356,1
ENSRNOG00000033765,ENSRNOG00000055300,1
ENSRNOG00000033787,ENSRNOG00000006911,1
ENSRNOG00000033787,ENSRNOG00000029830,1
ENSRNOG00000033790,ENSRNOG00000000519,1
ENSRNOG00000033790,ENSRNOG00000001148,3
ENSRNOG00000033790,ENSRNOG00000003457,1
ENSRNOG00000033790,ENSRNOG00000005291,1
ENSRNOG00000033790,ENSRNOG00000005357,1
ENSRNOG00000033790,ENSRNOG00000005561,1
ENSRNOG00000033790,ENSRNOG00000006818,1
ENSRNOG00000033790,ENSRNOG00000009236,1
ENSRNOG00000033790,ENSRNOG00000009886,1
ENSRNOG00000033790,ENSRNOG00000012147,1
ENSRNOG00000033790,ENSRNOG00000012536,1
ENSRNOG00000033790,ENSRNOG00000013415,2
ENSRNOG00000033790,ENSRNOG00000017525,1
ENSRNOG00000033790,ENSRNOG00000018962,1
ENSRNOG00000033790,ENSRNOG00000019268,1
ENSRNOG00000033790,ENSRNOG00000020643,1
ENSRNOG00000033790,ENSRNOG00000022343,1
ENSRNOG00000033790,ENSRNOG00000022702,1
ENSRNOG00000033790,ENSRNOG00000027736,1
ENSRNOG00000033790,ENSRNOG00000029738,1
ENSRNOG00000033790,ENSRNOG00000031033,1
ENSRNOG00000033790,ENSRNOG00000031979,2
ENSRNOG00000033790,ENSRNOG00000038035,2
ENSRNOG00000033790,ENSRNOG00000057569,1
ENSRNOG00000033790,ENSRNOG00000068243,1
ENSRNOG00000033790,ENSRNOG00000068756,1
ENSRNOG00000033791,ENSRNOG00000000988,1
ENSRNOG00000033791,ENSRNOG00000003195,1
ENSRNOG00000033791,ENSRNOG00000003950,1
ENSRNOG00000033791,ENSRNOG00000010048,1
ENSRNOG00000033791,ENSRNOG00000015105,1
ENSRNOG00000033791,ENSRNOG00000018430,1
ENSRNOG00000033791,ENSRNOG00000018550,1
ENSRNOG00000033791,ENSRNOG00000018764,1
ENSRNOG00000033791,ENSRNOG00000018977,1
ENSRNOG00000033791,ENSRNOG00000020205,1
ENSRNOG00000033791,ENSRNOG00000022921,1
ENSRNOG00000033791,ENSRNOG00000030418,1
ENSRNOG00000033791,ENSRNOG00000038258,1
ENSRNOG00000033791,ENSRNOG00000060123,1
ENSRNOG00000033791,ENSRNOG00000061230,1
ENSRNOG00000033809,ENSRNOG00000012808,1
ENSRNOG00000033824,ENSRNOG00000001069,1
ENSRNOG00000033824,ENSRNOG00000001094,1
ENSRNOG00000033824,ENSRNOG00000001385,1
ENSRNOG00000033824,ENSRNOG00000004968,1
ENSRNOG00000033824,ENSRNOG00000005413,1
ENSRNOG00000033824,ENSRNOG00000017786,1
ENSRNOG00000033824,ENSRNOG00000018288,1
ENSRNOG00000033824,ENSRNOG00000019113,1
ENSRNOG00000033824,ENSRNOG00000029049,1
ENSRNOG00000033824,ENSRNOG00000029450,1
ENSRNOG00000033824,ENSRNOG00000059714,1
ENSRNOG00000033830,ENSRNOG00000053054,1
ENSRNOG00000033835,ENSRNOG00000001369,1
ENSRNOG00000033835,ENSRNOG00000001861,1
ENSRNOG00000033835,ENSRNOG00000004026,1
ENSRNOG00000033835,ENSRNOG00000005299,1
ENSRNOG00000033835,ENSRNOG00000007335,1
ENSRNOG00000033835,ENSRNOG00000008481,1
ENSRNOG00000033835,ENSRNOG00000011339,1
ENSRNOG00000033835,ENSRNOG00000014071,1
ENSRNOG00000033835,ENSRNOG00000014436,1
ENSRNOG00000033835,ENSRNOG00000015173,1
ENSRNOG00000033835,ENSRNOG00000015458,1
ENSRNOG00000033835,ENSRNOG00000019869,1
ENSRNOG00000033835,ENSRNOG00000025042,2
ENSRNOG00000033835,ENSRNOG00000055915,1
ENSRNOG00000033835,ENSRNOG00000057447,1
ENSRNOG00000033835,ENSRNOG00000058439,1
ENSRNOG00000033835,ENSRNOG00000060229,1
ENSRNOG00000033835,ENSRNOG00000067167,1
ENSRNOG00000033863,ENSRNOG00000011424,1
ENSRNOG00000033863,ENSRNOG00000011586,3
ENSRNOG00000033863,ENSRNOG00000011931,1
ENSRNOG00000033863,ENSRNOG00000014999,1
ENSRNOG00000033881,ENSRNOG00000002001,1
ENSRNOG00000033881,ENSRNOG00000042561,1
ENSRNOG00000033906,ENSRNOG00000002021,1
ENSRNOG00000033906,ENSRNOG00000009545,2
ENSRNOG00000033906,ENSRNOG00000011114,1
ENSRNOG00000033906,ENSRNOG00000019629,1
ENSRNOG00000033906,ENSRNOG00000020349,1
ENSRNOG00000033906,ENSRNOG00000036688,1
ENSRNOG00000033906,ENSRNOG00000052773,1
ENSRNOG00000033906,ENSRNOG00000058866,1
ENSRNOG00000033906,ENSRNOG00000069187,1
ENSRNOG00000033912,ENSRNOG00000007585,1
ENSRNOG00000033912,ENSRNOG00000014836,1
ENSRNOG00000033912,ENSRNOG00000020660,1
ENSRNOG00000033912,ENSRNOG00000031031,1
ENSRNOG00000033912,ENSRNOG00000051711,1
ENSRNOG00000033915,ENSRNOG00000000632,1
ENSRNOG00000033915,ENSRNOG00000013557,1
ENSRNOG00000033915,ENSRNOG00000014916,1
ENSRNOG00000033915,ENSRNOG00000015242,1
ENSRNOG00000033915,ENSRNOG00000018550,1
ENSRNOG00000033915,ENSRNOG00000019861,1
ENSRNOG00000033915,ENSRNOG00000021847,1
ENSRNOG00000033915,ENSRNOG00000022312,1
ENSRNOG00000033915,ENSRNOG00000048113,1
ENSRNOG00000033921,ENSRNOG00000000095,1
ENSRNOG00000033921,ENSRNOG00000003121,1
ENSRNOG00000033921,ENSRNOG00000008444,1
ENSRNOG00000033921,ENSRNOG00000009555,1
ENSRNOG00000033921,ENSRNOG00000014448,1
ENSRNOG00000033921,ENSRNOG00000017227,1
ENSRNOG00000033921,ENSRNOG00000029707,2
ENSRNOG00000033921,ENSRNOG00000030700,1
ENSRNOG00000033940,ENSRNOG00000002812,1
ENSRNOG00000033940,ENSRNOG00000019009,1
ENSRNOG00000033940,ENSRNOG00000020513,1
ENSRNOG00000033942,ENSRNOG00000000926,1
ENSRNOG00000033942,ENSRNOG00000001692,1
ENSRNOG00000033942,ENSRNOG00000002950,1
ENSRNOG00000033942,ENSRNOG00000003689,1
ENSRNOG00000033942,ENSRNOG00000008604,1
ENSRNOG00000033942,ENSRNOG00000008810,1
ENSRNOG00000033942,ENSRNOG00000009245,1
ENSRNOG00000033942,ENSRNOG00000009956,1
ENSRNOG00000033942,ENSRNOG00000011282,1
ENSRNOG00000033942,ENSRNOG00000011572,1
ENSRNOG00000033942,ENSRNOG00000012671,1
ENSRNOG00000033942,ENSRNOG00000013039,1
ENSRNOG00000033942,ENSRNOG00000014445,1
ENSRNOG00000033942,ENSRNOG00000015173,1
ENSRNOG00000033942,ENSRNOG00000015869,1
ENSRNOG00000033942,ENSRNOG00000016422,1
ENSRNOG00000033942,ENSRNOG00000018279,1
ENSRNOG00000033942,ENSRNOG00000018673,1
ENSRNOG00000033942,ENSRNOG00000019461,1
ENSRNOG00000033942,ENSRNOG00000019572,1
ENSRNOG00000033942,ENSRNOG00000020624,1
ENSRNOG00000033942,ENSRNOG00000023721,1
ENSRNOG00000033942,ENSRNOG00000024635,1
ENSRNOG00000033942,ENSRNOG00000025892,1
ENSRNOG00000033942,ENSRNOG00000027331,1
ENSRNOG00000033942,ENSRNOG00000027739,1
ENSRNOG00000033942,ENSRNOG00000033740,1
ENSRNOG00000033942,ENSRNOG00000038140,1
ENSRNOG00000033942,ENSRNOG00000038999,1
ENSRNOG00000033942,ENSRNOG00000046366,1
ENSRNOG00000033942,ENSRNOG00000047088,1
ENSRNOG00000033942,ENSRNOG00000048363,1
ENSRNOG00000033942,ENSRNOG00000048914,3
ENSRNOG00000033942,ENSRNOG00000049355,1
ENSRNOG00000033942,ENSRNOG00000051688,1
ENSRNOG00000033942,ENSRNOG00000060367,1
ENSRNOG00000033942,ENSRNOG00000066862,1
ENSRNOG00000033942,ENSRNOG00000070946,1
ENSRNOG00000033970,ENSRNOG00000008712,1
ENSRNOG00000033970,ENSRNOG00000012054,1
ENSRNOG00000033970,ENSRNOG00000012473,1
ENSRNOG00000033970,ENSRNOG00000013045,1
ENSRNOG00000033970,ENSRNOG00000014999,1
ENSRNOG00000033970,ENSRNOG00000020642,1
ENSRNOG00000033970,ENSRNOG00000022615,1
ENSRNOG00000033970,ENSRNOG00000023064,1
ENSRNOG00000033970,ENSRNOG00000049076,1
ENSRNOG00000033970,ENSRNOG00000049489,1
ENSRNOG00000033970,ENSRNOG00000052343,1
ENSRNOG00000033973,ENSRNOG00000000112,1
ENSRNOG00000033973,ENSRNOG00000000900,1
ENSRNOG00000033973,ENSRNOG00000001173,2
ENSRNOG00000033973,ENSRNOG00000001204,1
ENSRNOG00000033973,ENSRNOG00000002722,1
ENSRNOG00000033973,ENSRNOG00000004155,1
ENSRNOG00000033973,ENSRNOG00000004768,1
ENSRNOG00000033973,ENSRNOG00000005397,1
ENSRNOG00000033973,ENSRNOG00000007607,1
ENSRNOG00000033973,ENSRNOG00000010421,1
ENSRNOG00000033973,ENSRNOG00000010971,1
ENSRNOG00000033973,ENSRNOG00000011987,1
ENSRNOG00000033973,ENSRNOG00000013186,1
ENSRNOG00000033973,ENSRNOG00000013397,1
ENSRNOG00000033973,ENSRNOG00000013720,1
ENSRNOG00000033973,ENSRNOG00000014197,1
ENSRNOG00000033973,ENSRNOG00000014320,1
ENSRNOG00000033973,ENSRNOG00000014758,1
ENSRNOG00000033973,ENSRNOG00000014999,1
ENSRNOG00000033973,ENSRNOG00000015179,1
ENSRNOG00000033973,ENSRNOG00000016177,1
ENSRNOG00000033973,ENSRNOG00000016596,1
ENSRNOG00000033973,ENSRNOG00000018849,1
ENSRNOG00000033973,ENSRNOG00000019024,1
ENSRNOG00000033973,ENSRNOG00000025076,1
ENSRNOG00000033973,ENSRNOG00000028512,1
ENSRNOG00000033973,ENSRNOG00000033502,1
ENSRNOG00000033973,ENSRNOG00000046803,3
ENSRNOG00000033973,ENSRNOG00000054891,1
ENSRNOG00000033973,ENSRNOG00000055089,1
ENSRNOG00000033973,ENSRNOG00000060063,1
ENSRNOG00000033973,ENSRNOG00000070329,1
ENSRNOG00000033981,ENSRNOG00000056248,1
ENSRNOG00000033983,ENSRNOG00000026008,1
ENSRNOG00000033983,ENSRNOG00000047124,1
ENSRNOG00000033983,ENSRNOG00000049034,1
ENSRNOG00000033984,ENSRNOG00000012811,1
ENSRNOG00000033984,ENSRNOG00000042333,1
ENSRNOG00000033984,ENSRNOG00000046981,1
ENSRNOG00000034013,ENSRNOG00000004760,1
ENSRNOG00000034013,ENSRNOG00000007964,1
ENSRNOG00000034013,ENSRNOG00000015389,1
ENSRNOG00000034013,ENSRNOG00000018279,1
ENSRNOG00000034013,ENSRNOG00000023548,1
ENSRNOG00000034013,ENSRNOG00000029510,1
ENSRNOG00000034013,ENSRNOG00000029707,1
ENSRNOG00000034013,ENSRNOG00000029971,2
ENSRNOG00000034013,ENSRNOG00000056337,2
ENSRNOG00000034013,ENSRNOG00000067065,1
ENSRNOG00000034013,ENSRNOG00000070112,1
ENSRNOG00000034022,ENSRNOG00000017118,1
ENSRNOG00000034022,ENSRNOG00000020744,1
ENSRNOG00000034022,ENSRNOG00000023851,2
ENSRNOG00000034022,ENSRNOG00000045752,1
ENSRNOG00000034025,ENSRNOG00000003581,1
ENSRNOG00000034025,ENSRNOG00000005367,1
ENSRNOG00000034025,ENSRNOG00000017786,1
ENSRNOG00000034026,ENSRNOG00000002180,1
ENSRNOG00000034026,ENSRNOG00000007014,1
ENSRNOG00000034026,ENSRNOG00000007971,1
ENSRNOG00000034026,ENSRNOG00000010260,1
ENSRNOG00000034026,ENSRNOG00000013469,1
ENSRNOG00000034026,ENSRNOG00000019486,1
ENSRNOG00000034026,ENSRNOG00000020807,1
ENSRNOG00000034026,ENSRNOG00000027756,1
ENSRNOG00000034026,ENSRNOG00000034234,1
ENSRNOG00000034026,ENSRNOG00000061818,2
ENSRNOG00000034075,ENSRNOG00000000871,1
ENSRNOG00000034075,ENSRNOG00000002904,1
ENSRNOG00000034075,ENSRNOG00000011726,1
ENSRNOG00000034075,ENSRNOG00000012054,1
ENSRNOG00000034075,ENSRNOG00000013397,1
ENSRNOG00000034075,ENSRNOG00000014999,1
ENSRNOG00000034075,ENSRNOG00000018137,1
ENSRNOG00000034075,ENSRNOG00000022171,1
ENSRNOG00000034089,ENSRNOG00000002175,1
ENSRNOG00000034089,ENSRNOG00000016377,1
ENSRNOG00000034089,ENSRNOG00000029707,1
ENSRNOG00000034089,ENSRNOG00000030371,1
ENSRNOG00000034089,ENSRNOG00000037080,1
ENSRNOG00000034089,ENSRNOG00000050979,1
ENSRNOG00000034102,ENSRNOG00000000924,1
ENSRNOG00000034102,ENSRNOG00000018801,1
ENSRNOG00000034102,ENSRNOG00000051563,1
ENSRNOG00000034107,ENSRNOG00000004152,1
ENSRNOG00000034107,ENSRNOG00000009434,1
ENSRNOG00000034107,ENSRNOG00000016190,1
ENSRNOG00000034107,ENSRNOG00000017724,1
ENSRNOG00000034107,ENSRNOG00000020505,1
ENSRNOG00000034116,ENSRNOG00000001416,1
ENSRNOG00000034116,ENSRNOG00000005729,1
ENSRNOG00000034116,ENSRNOG00000009191,1
ENSRNOG00000034116,ENSRNOG00000011931,1
ENSRNOG00000034116,ENSRNOG00000012378,1
ENSRNOG00000034116,ENSRNOG00000013451,1
ENSRNOG00000034116,ENSRNOG00000014565,1
ENSRNOG00000034116,ENSRNOG00000016656,1
ENSRNOG00000034116,ENSRNOG00000020382,1
ENSRNOG00000034116,ENSRNOG00000031081,1
ENSRNOG00000034139,ENSRNOG00000012735,1
ENSRNOG00000034139,ENSRNOG00000015554,1
ENSRNOG00000034139,ENSRNOG00000017194,1
ENSRNOG00000034139,ENSRNOG00000023197,1
ENSRNOG00000034139,ENSRNOG00000028996,1
ENSRNOG00000034164,ENSRNOG00000010482,1
ENSRNOG00000034174,ENSRNOG00000011586,1
ENSRNOG00000034174,ENSRNOG00000027736,1
ENSRNOG00000034190,ENSRNOG00000010584,1
ENSRNOG00000034190,ENSRNOG00000029450,1
ENSRNOG00000034190,ENSRNOG00000054902,1
ENSRNOG00000034191,ENSRNOG00000004207,1
ENSRNOG00000034191,ENSRNOG00000007804,1
ENSRNOG00000034191,ENSRNOG00000008691,1
ENSRNOG00000034191,ENSRNOG00000009992,1
ENSRNOG00000034191,ENSRNOG00000012185,1
ENSRNOG00000034191,ENSRNOG00000027245,1
ENSRNOG00000034191,ENSRNOG00000027622,2
ENSRNOG00000034191,ENSRNOG00000031766,2
ENSRNOG00000034191,ENSRNOG00000032492,1
ENSRNOG00000034191,ENSRNOG00000059479,1
ENSRNOG00000034191,ENSRNOG00000064480,1
ENSRNOG00000034195,ENSRNOG00000010813,1
ENSRNOG00000034195,ENSRNOG00000011060,1
ENSRNOG00000034200,ENSRNOG00000001621,1
ENSRNOG00000034200,ENSRNOG00000003844,1
ENSRNOG00000034200,ENSRNOG00000004196,1
ENSRNOG00000034200,ENSRNOG00000004760,1
ENSRNOG00000034200,ENSRNOG00000008045,1
ENSRNOG00000034200,ENSRNOG00000008612,1
ENSRNOG00000034200,ENSRNOG00000009954,1
ENSRNOG00000034200,ENSRNOG00000009960,1
ENSRNOG00000034200,ENSRNOG00000012414,1
ENSRNOG00000034200,ENSRNOG00000013039,1
ENSRNOG00000034200,ENSRNOG00000016015,1
ENSRNOG00000034200,ENSRNOG00000016213,1
ENSRNOG00000034200,ENSRNOG00000016654,1
ENSRNOG00000034200,ENSRNOG00000016948,2
ENSRNOG00000034200,ENSRNOG00000017092,1
ENSRNOG00000034200,ENSRNOG00000020161,1
ENSRNOG00000034200,ENSRNOG00000020675,1
ENSRNOG00000034200,ENSRNOG00000021234,1
ENSRNOG00000034200,ENSRNOG00000022421,1
ENSRNOG00000034200,ENSRNOG00000023440,1
ENSRNOG00000034200,ENSRNOG00000023579,1
ENSRNOG00000034200,ENSRNOG00000025424,2
ENSRNOG00000034200,ENSRNOG00000027891,1
ENSRNOG00000034200,ENSRNOG00000029134,2
ENSRNOG00000034200,ENSRNOG00000038361,1
ENSRNOG00000034200,ENSRNOG00000056853,1
ENSRNOG00000034200,ENSRNOG00000064565,1
ENSRNOG00000034221,ENSRNOG00000060753,1
ENSRNOG00000034228,ENSRNOG00000015939,1
ENSRNOG00000034233,ENSRNOG00000001845,1
ENSRNOG00000034233,ENSRNOG00000015679,1
ENSRNOG00000034233,ENSRNOG00000019572,1
ENSRNOG00000034233,ENSRNOG00000029141,1
ENSRNOG00000034233,ENSRNOG00000069905,1
ENSRNOG00000034234,ENSRNOG00000000321,1
ENSRNOG00000034234,ENSRNOG00000000451,1
ENSRNOG00000034234,ENSRNOG00000000920,1
ENSRNOG00000034234,ENSRNOG00000001053,1
ENSRNOG00000034234,ENSRNOG00000001369,2
ENSRNOG00000034234,ENSRNOG00000001454,1
ENSRNOG00000034234,ENSRNOG00000001597,1
ENSRNOG00000034234,ENSRNOG00000001602,1
ENSRNOG00000034234,ENSRNOG00000001642,1
ENSRNOG00000034234,ENSRNOG00000001821,1
ENSRNOG00000034234,ENSRNOG00000001849,1
ENSRNOG00000034234,ENSRNOG00000002051,1
ENSRNOG00000034234,ENSRNOG00000002052,1
ENSRNOG00000034234,ENSRNOG00000002125,1
ENSRNOG00000034234,ENSRNOG00000002135,2
ENSRNOG00000034234,ENSRNOG00000002185,1
ENSRNOG00000034234,ENSRNOG00000002368,1
ENSRNOG00000034234,ENSRNOG00000002541,1
ENSRNOG00000034234,ENSRNOG00000002595,1
ENSRNOG00000034234,ENSRNOG00000002754,1
ENSRNOG00000034234,ENSRNOG00000002828,1
ENSRNOG00000034234,ENSRNOG00000002874,1
ENSRNOG00000034234,ENSRNOG00000002941,1
ENSRNOG00000034234,ENSRNOG00000003108,2
ENSRNOG00000034234,ENSRNOG00000003139,2
ENSRNOG00000034234,ENSRNOG00000003248,1
ENSRNOG00000034234,ENSRNOG00000003388,2
ENSRNOG00000034234,ENSRNOG00000003392,1
ENSRNOG00000034234,ENSRNOG00000003443,1
ENSRNOG00000034234,ENSRNOG00000003689,1
ENSRNOG00000034234,ENSRNOG00000003844,1
ENSRNOG00000034234,ENSRNOG00000003846,1
ENSRNOG00000034234,ENSRNOG00000003975,1
ENSRNOG00000034234,ENSRNOG00000004263,1
ENSRNOG00000034234,ENSRNOG00000004438,1
ENSRNOG00000034234,ENSRNOG00000004760,1
ENSRNOG00000034234,ENSRNOG00000004793,1
ENSRNOG00000034234,ENSRNOG00000005299,1
ENSRNOG00000034234,ENSRNOG00000005451,2
ENSRNOG00000034234,ENSRNOG00000005486,1
ENSRNOG00000034234,ENSRNOG00000005856,1
ENSRNOG00000034234,ENSRNOG00000006028,1
ENSRNOG00000034234,ENSRNOG00000006110,1
ENSRNOG00000034234,ENSRNOG00000006336,2
ENSRNOG00000034234,ENSRNOG00000006462,2
ENSRNOG00000034234,ENSRNOG00000006873,1
ENSRNOG00000034234,ENSRNOG00000007014,2
ENSRNOG00000034234,ENSRNOG00000007044,1
ENSRNOG00000034234,ENSRNOG00000007127,1
ENSRNOG00000034234,ENSRNOG00000007284,2
ENSRNOG00000034234,ENSRNOG00000007349,1
ENSRNOG00000034234,ENSRNOG00000007892,1
ENSRNOG00000034234,ENSRNOG00000008212,1
ENSRNOG00000034234,ENSRNOG00000008214,2
ENSRNOG00000034234,ENSRNOG00000008444,1
ENSRNOG00000034234,ENSRNOG00000008912,1
ENSRNOG00000034234,ENSRNOG00000008927,1
ENSRNOG00000034234,ENSRNOG00000008945,1
ENSRNOG00000034234,ENSRNOG00000009568,1
ENSRNOG00000034234,ENSRNOG00000009640,1
ENSRNOG00000034234,ENSRNOG00000009778,1
ENSRNOG00000034234,ENSRNOG00000009972,2
ENSRNOG00000034234,ENSRNOG00000009997,1
ENSRNOG00000034234,ENSRNOG00000010319,1
ENSRNOG00000034234,ENSRNOG00000010358,1
ENSRNOG00000034234,ENSRNOG00000010392,1
ENSRNOG00000034234,ENSRNOG00000010427,1
ENSRNOG00000034234,ENSRNOG00000010489,1
ENSRNOG00000034234,ENSRNOG00000010574,1
ENSRNOG00000034234,ENSRNOG00000010696,1
ENSRNOG00000034234,ENSRNOG00000010873,1
ENSRNOG00000034234,ENSRNOG00000010885,1
ENSRNOG00000034234,ENSRNOG00000010895,2
ENSRNOG00000034234,ENSRNOG00000011027,1
ENSRNOG00000034234,ENSRNOG00000011300,1
ENSRNOG00000034234,ENSRNOG00000011435,1
ENSRNOG00000034234,ENSRNOG00000011800,1
ENSRNOG00000034234,ENSRNOG00000011861,1
ENSRNOG00000034234,ENSRNOG00000011987,1
ENSRNOG00000034234,ENSRNOG00000012110,1
ENSRNOG00000034234,ENSRNOG00000012302,1
ENSRNOG00000034234,ENSRNOG00000012375,2
ENSRNOG00000034234,ENSRNOG00000012638,1
ENSRNOG00000034234,ENSRNOG00000012722,1
ENSRNOG00000034234,ENSRNOG00000013252,1
ENSRNOG00000034234,ENSRNOG00000013356,1
ENSRNOG00000034234,ENSRNOG00000013552,2
ENSRNOG00000034234,ENSRNOG00000013894,1
ENSRNOG00000034234,ENSRNOG00000013948,1
ENSRNOG00000034234,ENSRNOG00000013971,2
ENSRNOG00000034234,ENSRNOG00000014253,1
ENSRNOG00000034234,ENSRNOG00000014436,1
ENSRNOG00000034234,ENSRNOG00000014479,1
ENSRNOG00000034234,ENSRNOG00000014720,2
ENSRNOG00000034234,ENSRNOG00000014844,2
ENSRNOG00000034234,ENSRNOG00000015121,1
ENSRNOG00000034234,ENSRNOG00000015439,1
ENSRNOG00000034234,ENSRNOG00000015716,1
